,Диаметр экспл.колонны,Буферное давление,Давление в линии,Динамическая высота,Затрубное давление,Обводненность,Глубина спуска,Давление на приеме
2345,146.8,21.0,20.0,2156.0,21.6,16.0,2310.0,36.0
2346,146.8,20.0,18.6,2539.0,18.6,75.0,2869.0,28.0
2347,146.8,19.5,18.5,2783.0,19.9,31.0,2877.0,26.0
2348,159.6,9.0,8.0,2773.0,10.2,63.0,2820.27,13.0
2349,159.6,9.0,8.7,2290.0,10.0,19.0,2824.0,25.0
2350,146.8,9.0,7.9,3071.0,9.5,20.0,3119.11,15.0
2351,146.8,17.0,16.0,2493.0,17.1,20.0,2508.02,23.0
2352,150.2,23.0,21.5,2755.0,23.8,30.0,2820.0,28.0
2353,146.8,6.9,5.9,2392.0,8.1,48.0,2507.11,18.0
2354,146.8,9.9,9.0,2726.0,9.0,92.0,2750.36,16.0
2355,159.6,21.0,20.0,2464.0,0.9,35.0,2535.0,7.0
2356,146.8,18.0,16.8,2546.0,19.7,38.0,2581.98,22.0
2357,146.8,15.5,14.7,2703.0,16.2,15.0,3098.94,46.0
2358,146.8,16.1,15.1,2649.0,16.6,40.0,2731.0,23.0
2359,146.8,17.2,16.2,3220.0,17.0,23.0,3221.0,17.0
2360,146.8,7.1,6.1,2499.0,8.5,84.0,2551.94,13.0
2361,146.8,14.4,13.4,2910.0,15.0,52.0,2980.75,20.0
2362,146.8,11.0,10.0,2608.0,10.5,50.0,2656.0,16.0
2363,146.8,11.0,10.0,2422.0,11.0,22.0,2461.16,15.0
2364,146.8,17.3,16.2,2503.0,18.0,44.0,2782.0,40.0
2365,146.8,16.0,15.0,1967.0,17.0,12.0,2359.66,58.0
2366,146.8,19.8,17.8,2812.0,19.5,15.0,2821.0,34.0
2367,146.8,22.0,21.7,2672.0,22.2,75.0,2875.29,28.0
2368,157.2,6.8,5.8,2366.0,7.3,40.0,2619.0,29.0
2369,146.8,21.0,20.1,2361.0,20.5,13.0,2367.13,23.0
2370,157.2,10.0,9.0,1893.0,10.7,24.0,2350.0,50.0
2371,146.8,17.5,16.5,2859.0,18.3,60.0,2909.24,22.0
2372,146.8,15.5,14.5,2424.0,16.6,20.0,2748.36,38.0
2373,146.8,23.5,22.5,2396.0,24.1,20.0,2450.0,33.0
2374,146.8,25.5,25.0,2731.0,28.0,62.0,2786.38,34.0
2375,146.8,25.0,24.0,2388.0,24.8,50.0,2427.0,30.0
2376,146.8,17.7,16.7,2522.0,18.4,46.0,2710.63,35.0
2377,146.8,18.0,17.0,2351.0,19.1,25.0,2414.97,24.0
2378,146.8,15.3,14.3,3006.0,15.6,62.0,3084.0,18.0
2379,146.8,6.6,5.6,2550.0,6.8,34.0,2556.04,9.0
2380,150.2,25.0,24.0,2668.0,24.7,18.0,2725.0,31.0
2381,146.8,22.5,21.4,2750.0,22.9,78.0,2802.0,28.0
2382,159.6,10.0,9.0,2690.0,10.0,30.0,2720.0,13.0
2383,146.8,20.5,20.0,2398.0,23.0,20.0,2426.64,28.0
2384,146.8,20.6,20.0,2569.0,21.8,37.0,2662.49,23.0
2385,146.8,18.0,16.6,2688.0,17.2,46.0,2710.63,22.0
2386,146.8,16.1,15.1,2742.0,17.3,20.0,2803.34,21.0
2387,146.8,18.3,17.3,2673.0,19.8,42.0,2710.63,25.0
2388,146.8,17.4,16.4,2916.0,18.2,66.0,3033.75,22.0
2389,146.8,1.0,0.1,2088.0,0.5,29.0,2250.0,5.0
2390,146.8,15.6,14.6,2216.0,16.6,63.0,2234.0,19.0
2391,146.8,25.5,24.5,1886.0,24.6,56.0,2860.0,86.0
2392,146.8,9.0,8.0,2602.0,9.0,70.0,2605.43,10.0
2393,146.8,16.2,15.2,2250.0,16.1,90.0,2290.26,17.0
2394,146.8,15.6,14.6,2193.5,17.0,28.0,2237.0,21.0
2395,146.8,19.2,18.2,2350.0,20.0,56.0,2403.0,27.0
2396,146.8,18.4,17.0,2286.0,19.1,24.0,2328.34,23.0
2397,146.8,10.0,8.7,2340.0,10.5,28.0,2402.22,16.0
2398,146.8,22.0,21.0,2536.0,22.1,60.0,2582.0,28.0
2399,146.8,27.0,26.0,2788.0,27.3,60.0,2805.0,31.0
2400,147.2,18.0,5.1,2498.0,7.0,81.0,2521.0,9.0
2401,146.8,25.0,24.0,2579.0,27.7,32.0,2653.0,34.0
2402,146.8,7.8,6.8,2645.0,8.2,82.0,2861.87,16.0
2403,146.8,7.3,6.3,2444.0,8.2,82.0,2472.8,10.0
2404,159.6,9.0,8.0,2587.0,10.0,64.0,2670.19,17.0
2405,146.8,25.5,24.5,2736.0,25.5,65.0,2786.38,28.0
2406,146.8,22.7,21.7,2774.0,23.5,30.0,2881.45,40.0
2407,146.8,17.7,16.7,2311.0,18.4,52.0,2435.0,21.0
2408,146.8,30.0,6.0,2503.0,8.0,82.0,2551.94,12.0
2409,146.8,14.0,13.0,2208.0,14.5,65.0,2234.01,18.0
2410,146.8,17.6,16.3,2552.0,19.4,34.0,2560.05,22.0
2411,146.8,19.5,18.5,2730.0,20.9,62.0,2782.0,24.0
2412,146.8,14.0,13.0,2287.0,14.7,36.0,2312.32,18.0
2413,146.8,19.8,18.7,2650.0,19.8,43.0,2710.63,25.0
2414,146.8,20.0,19.0,2687.0,21.0,42.0,2728.04,25.0
2415,146.8,17.7,16.7,2798.0,18.6,30.0,2947.0,27.0
2416,146.8,20.2,19.2,2779.0,21.5,61.0,2782.0,23.0
2417,146.8,7.0,6.0,2364.0,8.0,46.0,2366.0,9.0
2418,146.8,19.1,18.1,2194.0,19.4,72.0,2235.0,23.0
2419,146.8,22.4,21.4,2254.0,22.6,60.0,2287.0,39.0
2420,146.8,18.0,17.2,2269.0,16.0,68.0,2270.56,16.0
2421,146.8,16.5,15.5,2560.0,17.5,32.0,2600.0,22.0
2422,146.8,16.9,15.8,2442.0,16.3,18.0,2508.02,21.0
2423,146.8,19.0,18.0,2622.0,19.7,89.0,2680.0,25.0
2424,146.8,21.0,20.0,2633.0,19.6,37.0,2654.0,20.0
2425,,17.0,16.0,1893.0,18.0,42.0,2129.0,40.0
2426,150.2,21.8,20.8,2667.0,21.5,27.0,2731.0,28.0
2427,159.6,25.9,24.9,2517.0,1.5,27.0,2810.0,27.0
2428,146.8,19.0,18.0,2206.0,19.6,21.0,2310.0,29.0
2429,146.8,16.0,15.0,2352.0,16.0,44.0,2440.0,21.0
2430,146.8,24.0,23.0,2135.0,24.1,33.0,2392.0,38.0
2431,146.8,15.0,14.0,3080.0,15.0,65.0,3084.0,17.0
2432,159.6,8.7,7.8,2659.0,9.8,28.0,2720.0,12.0
2433,146.8,7.0,6.0,2490.0,7.0,64.0,2564.4,9.0
2434,157.0,6.0,5.0,2330.0,6.5,68.0,2340.0,12.0
2435,159.6,45.0,17.5,2991.0,20.6,72.0,3185.0,21.0
2436,146.8,16.5,15.5,2740.0,17.0,44.0,2933.22,26.0
2437,146.8,20.0,19.4,2653.0,20.7,65.0,2668.29,23.0
2438,146.8,9.4,8.4,2490.0,11.5,58.0,2605.43,16.0
2439,146.8,20.0,19.0,1903.0,21.7,62.0,2294.0,55.0
2440,146.8,20.2,19.2,2826.0,20.6,22.0,2851.0,24.0
2441,159.6,16.2,15.2,2440.0,16.0,23.0,2561.76,21.0
2442,149.0,24.5,23.5,2612.0,25.4,44.0,2975.0,50.0
2443,150.2,24.0,23.0,2289.0,26.2,42.0,2298.0,28.0
2444,146.8,17.7,16.8,2099.0,18.8,16.0,2387.49,33.0
2445,146.8,17.3,16.3,2730.0,17.4,38.0,3099.23,40.0
2446,146.8,21.0,20.0,2555.0,22.2,34.0,2662.49,23.0
2447,150.2,16.5,14.5,2164.0,17.0,45.0,2234.0,25.0
2448,146.8,20.0,16.5,2091.0,18.4,27.0,2234.0,23.0
2449,146.8,16.0,15.0,2741.0,17.7,52.0,2756.0,18.0
2450,146.8,15.5,14.0,2234.0,14.5,74.0,2245.52,16.0
2451,146.8,19.4,18.4,2211.0,19.9,83.0,2353.0,25.0
2452,146.8,15.7,15.0,2236.0,16.0,31.0,2410.12,31.0
2453,146.8,19.0,18.0,3199.0,19.52,26.0,3221.0,21.0
2454,146.8,16.0,15.5,2574.0,16.8,82.0,2909.24,20.0
2455,159.6,22.0,21.0,1993.0,22.8,32.0,2535.0,70.0
2456,159.6,18.2,17.2,2499.0,18.6,24.0,2561.76,24.0
2457,146.8,16.3,15.2,2241.0,17.0,86.0,2269.32,22.0
2458,157.2,6.0,5.0,2654.0,6.7,19.0,2664.03,7.0
2459,159.6,18.4,17.4,2516.0,19.0,21.0,2561.76,23.0
2460,146.8,19.0,18.0,2709.0,19.9,28.0,2729.16,28.0
2461,146.8,16.0,15.0,2830.0,16.0,60.0,2835.0,20.0
2462,159.6,25.5,24.5,2565.0,27.1,57.0,2622.0,29.0
2463,159.6,24.0,23.0,2523.0,,8.0,2550.91,15.0
2464,146.8,18.9,17.9,2569.0,19.4,63.0,2654.0,28.0
2465,146.8,18.3,17.3,2769.0,18.8,20.0,2820.61,22.0
2466,159.6,19.5,18.5,2638.0,19.0,83.0,2810.0,25.0
2467,146.8,20.0,19.0,2440.0,20.6,68.0,2450.0,24.0
2468,146.8,12.6,11.8,1349.0,3.9,35.0,2280.0,83.0
2469,146.8,17.8,16.7,2024.0,18.0,25.0,2532.08,54.0
2470,146.8,19.5,18.5,2267.0,20.5,29.0,2328.34,24.0
2471,146.8,18.0,16.8,2689.0,18.6,36.0,2727.16,21.0
2472,146.8,18.0,17.0,2310.0,18.4,78.0,2320.0,20.0
2473,150.2,20.0,19.0,2761.0,20.5,31.0,2820.0,26.0
2474,146.8,10.0,9.0,2381.0,10.0,24.0,2621.93,30.0
2475,146.8,17.7,16.7,2728.0,18.0,30.0,2947.0,29.0
2476,146.8,15.8,14.8,2472.0,16.9,72.0,2481.0,20.0
2477,147.2,6.6,5.6,2430.0,7.1,62.0,2521.0,9.0
2478,159.6,18.9,17.9,3146.0,19.4,30.0,3176.0,21.0
2479,146.8,23.0,22.0,2617.0,22.87,90.0,2681.0,27.0
2480,159.6,17.8,16.8,2259.0,18.3,13.0,2659.0,52.0
2481,146.8,16.7,15.7,2501.0,18.2,36.0,2580.0,24.0
2482,159.6,22.2,21.2,2564.0,23.8,72.0,2570.0,32.0
2483,146.8,27.0,26.0,2370.0,27.8,15.0,2405.0,31.0
2484,150.2,20.5,19.5,2770.0,21.0,32.0,2820.0,27.0
2485,146.8,20.0,19.0,2231.0,19.7,16.0,2310.0,29.0
2486,146.8,19.0,18.0,2349.0,19.0,92.0,2480.0,30.0
2487,146.8,19.0,17.8,2594.0,19.8,70.0,2650.0,25.0
2488,146.8,21.0,20.0,2749.0,20.5,84.0,2802.0,29.0
2489,146.8,17.7,16.7,2319.0,18.4,30.0,2532.08,42.0
2490,146.8,23.0,22.0,2279.0,24.4,66.0,2321.36,29.0
2491,146.8,26.5,25.7,3196.0,26.8,28.0,3311.0,38.0
2492,146.8,20.0,19.0,2514.0,22.9,32.0,2662.49,26.0
2493,146.8,16.4,15.4,2736.0,17.4,60.0,2750.0,20.0
2494,159.6,45.0,15.6,3159.0,16.5,64.0,3185.0,18.0
2495,146.8,8.0,7.0,2965.0,9.0,43.0,3030.0,14.0
2496,146.8,20.4,19.4,2272.0,20.2,41.0,2403.0,30.0
2497,146.8,7.0,6.0,2546.0,6.8,30.0,2556.04,12.0
2498,146.8,20.7,19.7,2794.0,21.5,33.0,2851.0,26.0
2499,146.8,21.0,20.0,2635.0,22.1,59.0,2691.0,27.0
2500,159.6,10.6,10.0,1920.0,11.0,54.0,2670.0,75.0
2501,146.8,16.0,15.0,3022.0,17.0,62.0,3084.0,19.0
2502,146.8,18.0,16.8,2888.0,18.4,30.0,3077.98,35.0
2503,146.8,17.0,16.0,3023.0,17.3,65.0,3033.75,21.0
2504,146.8,20.3,19.8,2440.0,22.2,66.0,2450.0,26.0
2505,159.6,10.0,9.0,2721.0,10.0,64.0,2765.0,13.0
2506,159.6,16.7,15.7,3180.0,17.2,65.0,3185.0,18.0
2507,146.8,16.3,15.3,2679.0,16.5,40.0,2933.22,33.0
2508,157.2,7.0,6.0,2319.0,7.2,34.0,2359.0,10.0
2509,146.8,20.0,19.0,2545.0,23.0,40.0,2710.63,34.0
2510,146.8,20.3,18.5,2931.0,20.0,40.0,2947.0,22.0
2511,146.8,15.0,13.9,3045.0,13.5,86.0,3140.39,14.0
2512,146.8,23.0,22.0,2221.0,25.4,40.0,2280.0,31.0
2513,157.2,7.0,6.0,2660.0,7.1,17.0,2664.03,11.0
2514,146.8,13.0,13.0,1536.0,8.0,51.6,2474.0,96.0
2515,146.8,23.5,22.8,2765.0,24.5,60.0,2786.38,27.0
2516,150.2,25.5,24.5,2282.0,27.7,36.0,2298.0,30.0
2517,146.8,18.0,17.3,2259.0,18.2,83.0,2290.26,21.0
2518,159.6,19.0,18.0,2655.0,19.0,82.0,2810.0,27.0
2519,159.6,10.0,9.0,2580.0,10.0,60.0,2625.0,15.0
2520,150.2,1.0,0.1,1277.0,1.2,89.0,2251.0,64.0
2521,146.8,6.5,5.5,2260.0,8.5,36.0,2507.11,29.0
2522,146.8,21.0,20.0,2577.0,22.1,89.0,2681.0,26.0
2523,146.8,22.6,22.0,2474.0,22.3,83.0,2578.0,27.0
2524,146.8,17.5,16.5,3013.0,18.5,55.0,3036.0,25.0
2525,147.2,7.0,6.1,2294.0,6.6,56.0,2520.84,22.0
2526,146.8,20.3,19.3,2916.0,19.7,38.0,2947.0,21.0
2527,159.6,18.0,17.3,2640.0,0.1,32.0,2682.0,5.0
2528,146.8,20.3,19.6,2754.0,21.6,82.0,2933.22,37.0
2529,146.8,17.0,16.0,2582.0,18.0,30.0,2600.0,22.0
2530,157.2,9.0,8.0,2308.0,9.7,16.0,2350.0,15.0
2531,150.2,16.0,15.0,2613.0,17.0,73.0,2648.28,19.0
2532,146.8,20.0,19.0,2702.0,21.8,35.0,2727.16,22.0
2533,146.8,27.0,26.0,2372.0,28.6,16.0,2405.0,33.0
2534,159.6,23.0,21.5,2563.0,24.0,79.0,2570.0,25.0
2535,146.8,20.6,19.4,2839.0,21.4,32.0,2947.0,32.0
2536,146.8,18.0,16.6,2688.0,18.0,80.0,2909.24,21.0
2537,146.8,20.2,19.2,3072.0,20.7,37.0,3099.23,23.0
2538,159.6,33.0,21.0,2723.0,22.3,61.0,3190.0,60.0
2539,146.8,21.7,20.7,2497.0,22.1,30.0,2532.08,25.0
2540,159.6,20.0,19.2,2920.0,20.6,92.0,2968.0,25.0
2541,146.8,16.0,15.0,2240.0,16.0,58.0,2310.1,22.0
2542,146.8,11.0,10.4,2521.0,12.0,66.0,2560.0,16.0
2543,146.8,22.0,21.4,2496.0,23.9,36.0,2604.0,35.0
2544,146.8,19.5,18.7,2514.0,20.9,86.0,2665.61,23.0
2545,150.2,24.5,23.6,1988.0,25.0,32.0,2298.0,50.0
2546,146.8,21.0,20.0,3051.0,19.0,74.0,3071.1,21.0
2547,146.8,20.5,19.6,2506.0,22.3,22.0,2560.05,27.0
2548,146.8,8.7,7.7,2748.0,9.2,30.0,2760.0,22.0
2549,146.8,22.0,20.1,2596.0,22.5,25.0,2653.0,29.0
2550,146.8,23.0,22.5,2622.0,23.2,23.0,2632.0,30.0
2551,146.8,16.4,15.4,3076.0,16.9,32.0,3098.94,22.0
2552,146.8,20.0,19.3,2350.0,21.0,50.0,2427.0,28.0
2553,159.6,15.5,14.5,3174.0,16.5,65.0,3185.0,20.0
2554,157.2,7.0,6.0,2247.0,7.4,65.0,2365.0,12.0
2555,159.6,9.0,8.3,770.0,9.0,60.0,2525.0,186.0
2556,146.8,16.0,15.1,2138.0,16.4,16.0,2662.49,47.0
2557,146.8,17.0,16.0,2788.0,20.6,30.0,3140.39,36.0
2558,146.8,10.9,9.9,2520.0,11.7,15.0,2612.21,20.0
2559,159.6,20.2,19.2,2739.0,20.8,76.0,2810.0,27.0
2560,146.8,14.0,13.0,2132.0,13.6,46.0,2803.0,61.0
2561,146.8,20.3,19.3,2820.0,21.0,28.0,2851.0,23.0
2562,146.8,21.0,20.5,3013.0,21.5,45.0,3078.0,28.0
2563,150.2,21.0,20.0,1907.0,21.0,26.0,2234.0,41.9
2564,146.8,18.5,16.0,2264.0,15.8,68.0,2270.56,16.0
2565,146.8,17.5,16.5,2066.0,17.0,63.0,3071.1,106.0
2566,159.6,9.0,8.4,2593.0,10.7,39.0,2670.19,21.0
2567,146.8,21.0,20.0,2240.0,20.9,60.0,2269.32,26.0
2568,146.8,9.0,8.0,2165.0,9.0,23.0,2591.13,20.0
2569,157.0,6.9,6.0,2421.0,8.0,34.0,2435.0,13.0
2570,150.2,14.9,13.9,2170.0,16.4,48.0,2234.0,25.0
2571,150.2,23.0,22.0,1608.0,18.7,54.0,2555.0,70.0
2572,150.2,20.0,19.0,1837.0,21.1,55.0,2234.0,50.0
2573,150.2,20.4,19.2,2256.0,20.0,33.0,2298.0,22.0
2574,146.8,20.0,19.0,2268.0,19.3,39.0,2731.0,28.0
2575,146.8,18.5,17.5,2716.0,19.9,66.0,3071.1,28.0
2576,146.8,23.0,22.0,2612.0,23.1,56.0,2772.49,39.0
2577,146.8,15.5,14.5,2182.25,16.0,27.0,2237.0,21.0
2578,146.8,20.0,19.0,1561.0,2.3,77.0,2479.0,50.0
2579,146.8,15.4,13.6,2510.0,15.2,35.0,2538.2,18.0
2580,146.8,20.0,19.0,2634.0,20.1,69.0,2668.29,20.0
2581,159.6,19.0,17.7,3096.0,19.0,34.0,3176.0,20.0
2582,146.8,19.5,18.5,2805.0,20.4,33.0,2877.0,23.0
2583,157.2,6.4,5.0,2635.0,6.0,38.0,2666.19,6.0
2584,159.6,9.5,8.5,2302.0,11.4,46.0,2670.19,24.0
2585,146.8,25.5,24.5,2605.0,25.3,33.0,2643.0,28.0
2586,146.8,16.5,15.5,2193.0,16.9,36.0,2331.3,27.0
2587,146.8,16.4,15.4,2683.0,17.5,66.0,2691.0,22.0
2588,146.8,27.0,26.0,2371.0,27.9,76.0,2461.0,30.0
2589,146.8,7.0,6.0,2284.0,7.9,96.0,2541.07,15.0
2590,146.8,20.0,18.4,2231.0,21.8,70.0,2235.0,23.0
2591,147.2,7.0,6.0,2106.0,7.2,48.0,2520.84,32.0
2592,146.8,14.0,13.0,2920.0,14.8,52.0,2980.75,22.0
2593,146.8,7.5,6.5,2312.0,8.4,40.0,2366.0,14.0
2594,146.8,17.2,16.2,2710.0,17.6,64.0,2750.0,20.0
2595,146.8,17.7,16.7,2175.0,18.0,72.0,2316.77,52.0
2596,146.8,17.5,16.5,2503.0,18.6,39.0,2560.05,24.0
2597,146.8,20.0,19.0,2211.0,21.9,17.0,2310.0,28.0
2598,146.8,21.0,20.0,2554.0,21.9,88.0,2681.0,25.0
2599,146.8,8.4,7.4,3028.0,9.2,33.0,3119.11,15.0
2600,146.8,6.6,5.6,2770.0,7.0,60.0,2779.0,8.0
2601,146.8,19.6,18.5,2761.0,19.9,35.0,2772.49,25.0
2602,146.8,13.6,12.8,2519.0,13.8,75.0,2667.72,18.0
2603,146.8,17.9,16.9,2330.0,18.2,90.0,2354.91,19.0
2604,146.8,26.5,25.6,2840.0,26.0,80.0,2875.29,32.0
2605,146.8,7.0,6.0,2440.0,8.0,21.0,2443.63,10.0
2606,159.6,8.6,7.6,2759.0,9.1,47.0,2765.0,10.0
2607,150.2,18.0,17.0,2230.0,18.0,36.0,2298.0,20.0
2608,146.8,9.5,8.7,1500.0,8.9,92.0,2605.43,115.0
2609,146.8,7.3,6.3,2454.0,8.4,88.0,2472.8,30.0
2610,146.8,7.0,6.0,2379.0,7.9,48.0,2507.11,19.0
2611,146.8,20.0,19.3,3280.0,20.7,46.0,3311.0,21.0
2612,146.8,19.9,18.9,2802.0,22.5,73.0,2868.5,25.0
2613,146.8,14.7,13.7,2250.0,14.8,24.0,2263.15,17.0
2614,146.8,19.5,18.7,2598.0,18.8,28.0,2785.0,46.0
2615,146.8,21.0,20.0,2405.0,21.4,86.0,2479.0,28.0
2616,150.2,15.0,14.0,2150.0,15.2,46.0,2234.0,26.0
2617,146.8,20.7,17.0,2596.0,21.1,24.0,2653.0,28.0
2618,146.8,17.5,16.5,2296.0,18.0,78.0,2320.0,21.0
2619,146.8,25.0,24.0,2248.0,25.0,38.0,2349.0,27.0
2620,146.8,24.5,23.5,2062.0,26.3,68.0,2340.0,52.0
2621,146.8,25.5,24.5,2619.0,28.5,30.0,2632.0,35.0
2622,146.8,15.5,14.7,2965.0,16.3,24.0,3034.33,26.0
2623,146.8,17.6,16.6,2443.0,20.4,35.0,2581.98,32.0
2624,146.8,18.5,17.5,2282.0,19.2,28.0,2328.34,23.0
2625,146.8,17.7,16.7,1954.0,18.7,31.0,2532.08,52.0
2626,159.6,19.0,18.1,2956.0,19.8,28.0,3176.0,23.0
2627,146.8,14.5,14.0,2870.0,14.8,93.0,3001.42,30.0
2628,157.2,7.0,6.0,2567.0,7.5,52.0,2620.0,12.0
2629,146.8,22.0,21.0,2621.0,22.3,37.0,2714.0,30.0
2630,146.8,19.0,18.0,2268.0,19.0,50.0,2310.0,21.0
2631,159.6,24.0,23.0,2753.0,25.4,74.0,2968.0,38.0
2632,146.8,13.0,12.0,2658.0,10.8,38.0,2667.72,11.0
2633,146.8,22.0,15.3,2591.0,17.2,76.0,2614.6,19.0
2634,146.8,12.0,11.0,3129.0,12.0,45.0,3150.0,15.0
2635,146.8,23.5,22.9,2781.0,24.6,18.0,2820.61,28.0
2636,146.8,16.0,14.7,2530.0,16.0,19.0,2748.36,32.0
2637,146.8,19.0,18.0,2631.0,19.5,22.0,2702.0,20.0
2638,146.8,20.0,19.0,2283.0,20.8,54.0,2331.3,26.0
2639,146.8,18.5,17.5,2148.0,19.0,68.0,2316.77,52.0
2640,146.8,18.0,17.0,2658.0,18.2,25.0,2795.26,22.0
2641,146.8,14.0,13.0,1446.0,13.9,28.0,2280.0,68.0
2642,146.8,19.0,18.0,2830.0,20.0,28.0,2877.0,24.0
2643,159.6,7.3,8.3,2750.0,9.6,54.0,2771.0,14.0
2644,146.8,17.5,16.5,2091.0,18.5,26.0,2566.71,61.0
2645,146.8,13.4,12.4,2008.0,13.2,19.0,2748.0,53.0
2646,146.8,14.0,13.0,2865.0,14.0,96.0,2907.12,16.0
2647,146.8,18.4,17.4,2354.0,18.9,92.0,2354.91,20.0
2648,146.8,16.3,15.3,2870.0,16.5,41.0,2980.75,23.0
2649,146.8,15.5,14.7,2150.0,16.2,30.0,2331.3,35.0
2650,146.8,16.5,15.5,2110.0,17.5,28.0,2481.0,48.0
2651,150.2,20.2,19.2,2721.0,20.6,27.0,2731.0,26.0
2652,146.8,15.0,14.0,3010.0,15.0,62.0,3084.0,17.0
2653,157.2,7.0,6.0,2538.0,7.6,48.0,2593.84,11.0
2654,146.8,24.5,23.5,2084.0,24.4,57.0,2678.0,77.0
2655,146.8,21.0,20.0,2239.0,20.7,50.0,2269.32,26.0
2656,146.8,23.0,21.2,2668.0,22.0,76.0,2875.29,27.0
2657,146.8,26.0,25.0,2212.0,26.4,26.0,2270.56,35.0
2658,146.8,18.8,17.8,2597.0,19.6,48.0,2662.49,23.0
2659,146.8,20.5,19.7,2630.0,21.0,85.0,2637.0,23.0
2660,146.8,20.0,19.0,2462.0,20.6,92.0,2485.94,24.0
2661,146.8,8.0,7.0,2746.0,8.0,84.0,2860.17,15.0
2662,159.6,15.6,14.6,2552.0,16.0,30.0,2561.76,20.0
2663,129.0,21.0,20.5,2250.0,22.1,80.0,2262.0,24.0
2664,146.8,16.7,15.7,2056.0,17.2,33.0,2199.99,27.0
2665,159.6,16.0,15.0,2503.0,16.0,28.0,2561.76,21.0
2666,146.8,16.4,15.4,2734.0,17.5,65.0,2750.0,20.0
2667,146.8,18.4,17.4,2198.0,19.8,60.0,2335.0,20.0
2668,146.8,27.0,26.0,2615.0,28.5,43.0,2643.0,32.0
2669,157.2,7.0,6.0,2657.0,6.9,18.0,2664.03,11.0
2670,159.6,8.6,7.6,2450.0,9.0,60.0,2525.0,19.0
2671,159.6,14.9,13.9,2650.0,15.0,91.0,2665.0,18.0
2672,146.8,9.0,8.0,2395.0,9.5,52.0,2404.59,11.0
2673,159.6,9.0,8.0,2953.0,9.5,91.0,3067.98,13.0
2674,146.8,16.0,15.0,2310.0,17.0,87.0,2320.0,20.0
2675,146.8,23.0,22.0,2628.0,24.3,30.0,2714.0,35.0
2676,146.8,12.0,11.0,2622.0,13.0,48.0,2656.0,16.0
2677,159.6,30.0,14.0,2595.0,16.0,66.0,2662.0,19.0
2678,147.2,7.0,6.0,2201.0,7.5,56.0,2520.84,32.0
2679,146.8,14.5,13.5,2621.0,15.0,70.0,2691.0,21.0
2680,147.0,7.0,6.0,2307.0,7.9,70.0,2779.0,36.0
2681,146.8,10.0,9.0,2265.0,10.0,93.0,2363.38,11.0
2682,146.8,16.0,15.0,3180.0,16.0,54.0,3200.0,22.0
2683,146.8,16.6,15.6,2559.0,17.1,78.0,2909.24,20.0
2684,146.8,1.0,0.2,2224.0,2.0,56.0,2270.74,7.0
2685,146.8,27.0,26.2,2778.0,27.5,20.0,2881.45,37.0
2686,146.8,14.6,13.6,2196.0,15.0,60.0,2234.01,19.0
2687,146.8,19.5,18.5,2506.0,21.8,44.0,2581.98,25.0
2688,146.8,16.2,15.2,2140.0,17.0,20.0,2263.15,27.0
2689,146.8,9.0,8.1,2005.0,7.6,86.0,2865.12,85.0
2690,159.6,23.0,22.0,2508.0,26.4,34.0,2682.0,38.0
2691,146.8,36.0,22.5,2181.0,23.6,70.0,2289.0,33.0
2692,150.2,0.2,0.1,860.0,3.9,90.0,2250.0,168.0
2693,159.6,9.0,8.3,2635.0,11.0,67.0,2641.0,11.0
2694,150.2,21.0,19.0,1902.0,22.9,64.0,2234.0,47.0
2695,146.8,10.0,8.7,2329.0,10.5,31.0,2402.22,16.0
2696,146.8,23.5,22.5,2829.0,22.1,30.0,2926.84,31.0
2697,146.8,20.4,19.4,2342.0,20.0,67.0,2349.0,25.0
2698,146.8,17.0,16.0,2690.0,17.7,34.0,2702.0,19.0
2699,146.8,24.0,23.0,2691.0,24.1,34.0,2731.0,30.0
2700,146.8,20.0,19.0,2720.0,21.0,79.0,2802.0,28.0
2701,146.8,22.5,21.5,2438.0,23.0,92.0,2485.94,26.0
2702,146.8,23.0,22.0,2338.0,24.5,64.0,2461.0,31.0
2703,157.2,6.6,6.0,2338.0,8.0,48.0,2359.0,11.0
2704,146.8,16.4,15.4,2085.0,17.0,34.0,2199.99,27.0
2705,146.8,23.5,22.8,2260.0,25.0,36.0,2257.49,30.0
2706,146.8,18.3,17.2,3040.0,19.5,27.0,3098.94,23.0
2707,146.8,19.0,18.0,3004.0,19.5,50.0,3036.0,27.0
2708,146.8,17.0,16.0,2837.0,17.5,74.0,2968.57,21.0
2709,146.8,7.0,6.0,2456.0,8.4,87.0,2472.8,14.0
2710,146.8,15.4,14.4,2189.5,15.8,29.0,2237.0,21.0
2711,146.8,8.7,7.7,1961.0,9.2,90.0,2363.38,44.0
2712,146.8,20.0,18.0,2891.0,19.0,82.0,2909.24,24.0
2713,146.8,23.0,22.0,2895.0,22.8,30.0,2926.0,27.0
2714,146.8,16.8,15.0,2680.0,17.0,43.0,2702.0,18.0
2715,146.8,9.0,8.0,3062.0,10.0,63.0,3119.11,13.0
2716,146.8,23.0,22.0,2777.0,23.5,26.0,2881.45,38.0
2717,146.8,9.5,8.5,1149.0,9.0,88.0,2605.43,141.0
2718,146.8,1.0,0.1,1125.0,1.0,73.0,2270.74,104.0
2719,146.8,19.0,18.0,2825.0,19.0,77.0,2875.29,24.0
2720,146.8,9.5,8.7,3036.0,11.0,27.0,3119.11,15.0
